Country,Proj_Area,District,Cluster,Village,Group_Name,date_registered,Groups,Trees
KE,Meru,Tigania East,Mukunga,Kiroone,Kiroone tree farms B,11/09/2021 15:18,1,495
KE,Meru,Tigania East,Mukunga,Mukunga,Kamwenjeru,11/09/2021 15:18,1,165
KE,Meru,Tigania East,Mukunga,Mukunga,Kathima tree group,11/09/2021 15:18,1,277
KE,Meru,Tigania East,Mukunga,Mukunga,Kathima tree group B,11/09/2021 15:18,1,113
KE,Nanyuki,,Kamuthanga,Kiburuti,Rafiki,5/29/2008 0:00,1,105
KE,Meru,Tigania East,Mukunga,Mukunga,Kathima tree group C,11/09/2021 15:18,1,127
KE,Meru,Tigania East,Mukunga,Kalantina,Kalantina Farmers,10/07/2021 07:33,1,52
KE,Meru,Tigania East,Mukunga,Kalantina,Karanga,10/07/2021 07:33,1,107
KE,Meru,Tigania East,Mukunga,Karuruyune,Kaelo B,10/07/2021 07:33,1,201
KE,Meru,Tigania East,Mukunga,Thuuri,Bees,6/14/2021 8:53,1,140
KE,Nanyuki,Laikipia East,Mia Moja,Ethi,Mimo zone group,5/27/2008 0:00,1,3348
KE,Nanyuki,Laikipia West,Karaba,Karaba,GATHUMA GROUP,5/27/2008 0:00,1,637
KE,Meru,North Imenti,Mulathankari,Kathita,GATEMA  SHG,11/07/2022 22:32,1,235
KE,Meru,Central Imenti,Mulathankari,Muringombugi,Tumaini,6/26/2012 0:00,1,743
KE,Meru,Meru Central,Mulathankari,Njoka,Ndugu self help group,05/06/2008 00:00,1,775
KE,Meru,North Imenti,Mulathankari,Kathita,Kithio self help group e,4/17/2008 0:00,1,400
KE,Meru,Meru Central,Mulathankari,Njoka,Ikiee tree planters,1/26/2008 0:00,1,945
KE,Meru,Meru Central,Mulathankari,Mukua,Kithio self help,10/16/2007 0:00,1,1300
KE,Meru,North Imenti,Mulathankari,Kathita,Ngwatagwata C,04/05/2007 00:00,1,562
KE,Meru,North Imenti,Mulathankari,Mukua,Kithio C self group,3/28/2007 0:00,1,482
KE,Meru,North Imenti,Mulathankari,Kathita,Kithio b,02/06/2007 00:00,1,503
KE,Meru,Meru Central,Mulathankari,Njoka,Muguna mulathangari,8/15/2006 0:00,1,860
KE,Meru,North Imenti,Mulathankari,Murathankari,Nguthiru shg,6/27/2006 0:00,1,1177
KE,Meru,Meru Central,Mulathankari,Mukua,Kirwiro A,4/19/2006 0:00,1,563
KE,Meru,Meru Central,Mulathankari,Mukua,Kathita  tree planters,04/11/2006 00:00,1,205
KE,Meru,Meru Central,Mulathankari,Mukua,Kathita tree planters,04/11/2006 00:00,1,832
KE,Meru,North Imenti,Mulathankari,Kathita,Ngwatagwata group b,04/05/2006 00:00,1,442
KE,Meru,Meru Central,Mulathankari,Nyoka,Kiki  B,11/11/2005 00:00,1,1629
KE,Meru,Meru Central,Mulathankari,Nyoka,Kiki group,11/11/2005 00:00,1,1263
KE,Meru,Meru Central,Mulathankari,Mukua,Mutoni Mulathangari,7/13/2005 0:00,1,1302
KE,Meru,Meru Central,Mulathankari,Mukua,Thegerwa,7/13/2005 0:00,1,1148
KE,Nanyuki,Laikipia East,Kangaita,Kangaita,Wendani group- A,5/25/2008 0:00,1,536
KE,Nanyuki,North Imenti,Kangaita,Kangaita,Wendani group- B,5/25/2008 0:00,1,363
KE,Nanyuki,Laikipia East,Mia Moja,Mia-monja,Makano,5/25/2008 0:00,1,253
KE,Meru,Meru Central,Mulathankari,Mukua,King'a Group,07/07/2005 00:00,1,295
KE,Meru,Meru Central,Mulathankari,Mukua,Mukongorone,07/07/2005 00:00,1,258
KE,Meru,Meru Central,Mulathankari,Njoka,Njoka,07/07/2005 00:00,1,287
KE,Meru,Meru Central,Mulathankari,Njoka,Karimaiga  Mutirithia,5/17/2005 0:00,1,349
KE,Meru,Meru South,Mumbuni,Mumbuni,NkubiuGroup A,5/26/2023 22:41,1,0
KE,Meru,Meru South,Mumbuni,Gaaji,Kathara,11/17/2022 22:31,1,144
KE,Meru,Meru South,Mumbuni,Gaaji,Juniper group gaaji,9/29/2022 15:33,1,480
KE,Meru,Meru South,Mumbuni,MaathA,Kitharimo,9/29/2022 15:33,1,145
KE,Meru,Meru South,Mumbuni,Kandungu,Nkanyautha,09/02/2022 22:27,1,238
KE,Meru,Meru South,Mumbuni,Kanoro,Wendan group A,09/02/2022 22:27,1,54
KE,Meru,Meru South,Mumbuni,Karogoni,Karogoni mara,09/02/2022 22:27,1,82
KE,Meru,Meru South,Mumbuni,Karogoni,Keeru,09/02/2022 22:27,1,286
KE,Meru,Meru South,Mumbuni,Mrambani,Muthuni group,09/02/2022 22:27,1,0
KE,Meru,Meru South,Mumbuni,Mumbuni,NKARIA BUKEJA,09/02/2022 22:27,1,87
KE,Meru,Meru South,Mumbuni,Mumbuni,Weruni group,09/02/2022 22:27,1,199
KE,Meru,Meru South,Mumbuni,Gaaji,Gakenia gaaji,08/02/2022 06:18,1,690
KE,Meru,Meru South,Mumbuni,Karia,Karia group B,08/02/2022 06:18,1,141
KE,Meru,Meru South,Mumbuni,Karogono,Rwigamba group B,08/02/2022 06:18,1,99
KE,Meru,Meru South,Mumbuni,Maara,Kamawega,08/02/2022 06:18,1,110
KE,Meru,Meru South,Mumbuni,Mumbuni,Rwigamba group A,08/02/2022 06:18,1,134
KE,Meru,Meru South,Mumbuni,Mwarati,KAIRO,7/27/2022 16:39,1,177
KE,Meru,Meru South,Mumbuni,Gajii,Mucore,12/02/2021 03:30,1,270
KE,Meru,Meru South,Mumbuni,muugi,Maara thaitha,11/19/2021 3:32,1,239
KE,Meru,Meru South,Mumbuni,Karia,Mwisuuii,9/14/2021 15:58,1,80
KE,Meru,Meru South,Mumbuni,Kandungu,Karugiro,08/04/2021 06:11,1,265
KE,Meru,Meru South,Mumbuni,Musada,Kanoro group B,7/26/2021 4:28,1,252
KE,Nanyuki,Laikipia East,Weruini,Weruini,Neema,5/21/2008 0:00,1,67
KE,Nanyuki,Laikipia West,Karaba,Ndathimi,MUKINDU,5/20/2008 0:00,1,1406
KE,Nanyuki,,Kamangura,Kabanga,Guikuria,5/19/2008 0:00,1,1292
KE,Meru,Meru South,Mumbuni,Musada,Mwirigiro group,7/20/2021 5:28,1,171
KE,Nanyuki,Laikipia West,Kite,Kabage,MWIHOKO  (B),5/17/2008 0:00,1,1463
KE,Nanyuki,Laikipia West,Karaba,Karaba,Wazee,5/17/2008 0:00,1,4053
KE,Meru,Meru South,Mumbuni,Gaji,Gaji Afforestation group club A,05/08/2021 19:55,1,215
KE,Nanyuki,Laikipia West,Karaba,Naituria,KARABA CATTLE OWNER,5/17/2008 0:00,1,616
KE,Nanyuki,Laikipia West,Karaba,Naituria,KINYUNGU,5/17/2008 0:00,1,293
KE,Nanyuki,Laikipia West,Karaba,Naituria,MUGUMO,5/17/2008 0:00,1,537
KE,Nanyuki,Laikipia West,Githima,Ndonyo-loip,KAMUTI GROUP,5/17/2008 0:00,1,178
KE,Nanyuki,Laikipia West,Suguroi,Ngobit,Urumwe.,5/17/2008 0:00,1,1338
KE,Nanyuki,Laikipia East,Wamura,Ngobit.,Mathira.c,5/17/2008 0:00,1,3200
KE,Meru,Meru South,Mumbuni,Gaji,Gaji Afforetation group club B,05/04/2021 07:25,1,246
KE,Meru,Meru South,Mumbuni,Kanoro,Muthandara group B,4/22/2021 5:39,1,68
KE,Meru,Meru South,Mumbuni,Kanoro,Evergreen,4/21/2021 9:41,1,160
KE,Meru,Meru South,Mumbuni,MaathA,Musada group B,4/21/2021 6:48,1,199
KE,Nanyuki,Nyeri North,Ragati,Kahururura,HURANGE S.H.G C,5/15/2008 0:00,1,2139
KE,Nanyuki,Nyandarua,Kiriogo,Kahutha,Kamugaka  D,5/15/2008 0:00,1,723
KE,Meru,Meru South,Mumbuni,Musada,Musada,4/19/2021 7:14,1,0
KE,Meru,Meru South,Mumbuni,Karogoni,Kendi,2/24/2021 8:21,1,447
KE,Nanyuki,Laikipia East,Nyariginu,Mwichuiri,Destiny  B,5/15/2008 0:00,1,854
KE,Nanyuki,,Nyariginu,Mwireri,Mwirutiri  G  A,5/15/2008 0:00,1,505
IN,Tamil Nadu,,Thurinjapuram,Otteri,Rajagopal,5/15/2008 0:00,1,1791
KE,Nanyuki,Laikipia East,Suguroi,Sukurui,Sukurui  1  Group,5/15/2008 0:00,1,928
KE,Nanyuki,Laikipia East,Suguroi,wiyumiririe,Nyakio  Group,5/15/2008 0:00,1,636
KE,Meru,Meru South,Mumbuni,Karogoni,Karogoni,1/20/2021 5:09,1,0
KE,Meru,Meru South,Mumbuni,Karogoni,Karogoni,03/04/2020 18:00,1,440
KE,Meru,Meru South,Mumbuni,Mumbuni,Iriani kimangau group,12/05/2019 00:00,1,379
KE,Meru,Meru South,Mumbuni,Mumbuni,Kimangau grp,11/01/2018 00:00,1,761
KE,Meru,Meru South,Mumbuni,Karia,Clean air mumbuni,10/27/2018 6:00,1,1233
KE,Meru,Meru South,Mumbuni,Kanoro,KAUMA S H G,6/23/2018 12:00,1,397
KE,Nanyuki,Laikipia East,Murungai,Block G,Mwimenyi,5/13/2008 0:00,1,869
KE,Meru,Meru South,Mumbuni,kandithiu,KANDUTHIU,06/04/2018 18:00,1,486
KE,Meru,Meru South,Mumbuni,Nkanyauthia,Jerusalem,06/04/2018 18:00,1,1941
KE,Meru,Meru South,Mumbuni,Kanoro,Kijiji,04/01/2018 12:00,1,539
KE,Meru,Meru South,Mumbuni,Gakie,Nkwego,3/30/2012 0:00,1,1528
KE,Meru,Meru South,Mumbuni,Karia,Kiareni,05/05/2011 00:00,1,797
KE,Meru,Narok South,Mumbuni,Kanoro,Maara group kanoro,1/28/2011 0:00,1,709
KE,Meru,Meru South,Mumbuni,Jerusaiem,Iriani,9/28/2010 0:00,1,308
KE,Nanyuki,,Male,Male, RICHUGU,5/13/2008 0:00,1,757
KE,Meru,Narok South,Mumbuni,Kanoro,Kangei group,9/17/2010 0:00,1,376
UG,Kabale,Kabale,Kamuganguzi,Muguri,Muguri Tree  Planting,5/13/2008 0:00,1,2029
KE,Meru,Meru South,Mumbuni,MaathA,Kigwambura,9/14/2010 0:00,1,1053
KE,Meru,Meru South,Mumbuni,MaathA,Karia group,09/11/2010 00:00,1,1081
KE,Nanyuki,Nyeri North,Ragati,Kahurura,HURANGE S.H.G B,05/12/2008 00:00,1,1116
KE,Meru,Meru South,Mumbuni,Mumbuni,Kaugu,09/11/2010 00:00,1,707
KE,Meru,Meru South,Mumbuni,Nkumari(muthambi),Nkumari,08/10/2010 00:00,1,793
KE,Nanyuki,Laikipia East,Male,Kihato.,Generation.T.N,05/12/2008 00:00,1,0
KE,Nanyuki,Laikipia East,Matanya,Matanya,Stone matanga.group.,05/12/2008 00:00,1,998
KE,Nanyuki,Laikipia East,Kamangura,Matanya.,Bruwa 51,05/12/2008 00:00,1,793
KE,Nanyuki,Laikipia East,Kamangura,Matanya.,Kioneki,05/12/2008 00:00,1,625
KE,Meru,Meru South,Mumbuni,Karindi,Karindi,08/08/2010 00:00,1,705
KE,Meru,Meru South,Mumbuni,MaathA,KAIRIA T P G,9/19/2008 0:00,1,1339
KE,Meru,Meru South,Mumbuni,MaathA,Mwambatio,06/05/2008 00:00,1,638
KE,Meru,Meru South,Mumbuni,Kanoro,Kanoro group,5/31/2008 0:00,1,749
KE,Meru,Meru South,Mumbuni,Kamwangu,GATUMI S.H.G A,5/13/2008 0:00,1,248
KE,Nanyuki,Nyandarua,Kiriogo,Kiriogo,Kamugaka  E,05/11/2008 00:00,1,736
KE,Nanyuki,Nyandarua,Kiriogo,Kiriogo,Kamugaka E,05/11/2008 00:00,1,787
KE,Meru,Meru South,Mumbuni,Kamwangu,GATUMI S.H.G B,5/13/2008 0:00,1,129
KE,Nanyuki,Laikipia West,Munyu,Gatami,GATAMI WOMEN GROUP,05/10/2008 00:00,1,578
KE,Nanyuki,Nyandarua,Kiriogo,Kahutha,Kamugaka   A,05/10/2008 00:00,1,655
KE,Nanyuki,Nyandarua,Kiriogo,Kahutha,Kamugaka  B,05/10/2008 00:00,1,800
KE,Nanyuki,Laikipia West,Muhotetu,Karaba,ESACHA,05/10/2008 00:00,1,2211
KE,Nanyuki,Laikipia West,Karaba,Karaba,MUTERO SHG,05/10/2008 00:00,1,1189
KE,Nanyuki,Laikipia West,Karaba,Karaba,NDUMIA,05/10/2008 00:00,1,1103
KE,Meru,Meru South,Mumbuni,Kamwangu,Maatha group B,4/14/2008 0:00,1,1056
KE,Meru,Meru South,Mumbuni,Kamwangu,Matha grou,4/14/2008 0:00,1,507
KE,Nanyuki,Laikipia West,Karaba,Manjani,MANJANI LARIA,05/10/2008 00:00,1,3268
KE,Meru,Meru South,Mumbuni,Kandungu,Muti B,8/27/2007 0:00,1,578
KE,Nanyuki,Laikipia West,Kite,Gatami,Mukuri Kimotho,05/09/2008 00:00,1,4499
UG,Kabale,Kabale,Kyanamira,Kabaraga,Bambu  tree  planting,05/09/2008 00:00,1,1224
KE,Nanyuki,Nyeri North,Ragati,Kahurura,HURANGE S.H.G A,05/09/2008 00:00,1,832
KE,Nanyuki,,Kamangura,Kamangura,Kamangura central,05/09/2008 00:00,1,820
KE,Nanyuki,Laikipia West,Karaba,Majani,LARIA,05/09/2008 00:00,1,1581
KE,Meru,Meru South,Mumbuni,Kandungu,Kagumo  B,8/23/2007 0:00,1,633
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,Miatu-ini B,05/09/2008 00:00,1,763
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,Mutamaiyu C,05/09/2008 00:00,1,2102
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,Mutamaiyu D,05/09/2008 00:00,1,494
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,Nyakio,05/09/2008 00:00,1,609
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,Nyakio B,05/09/2008 00:00,1,628
KE,Meru,Meru South,Mumbuni,Kandungu,Kagumo A,8/23/2007 0:00,1,1000
KE,Meru,Meru South,Mumbuni,Kandungu,Muti  A,8/20/2007 0:00,1,1536
KE,Nanyuki,Laikipia West,Ichuga,Audi,Wiyumiririe,05/07/2008 00:00,1,718
IN,Tamil Nadu,Tiruvannamalai,Vandhavasi,Avaniyapuram,Narasiman,05/07/2008 00:00,1,8026
KE,Meru,Meru South,Muragara,Kaithwa,Musau  self  group,7/19/2018 18:00,1,156
KE,Meru,Meru South,Muragara,Kaare,Matumani   s.h.p,12/15/2017 12:00,1,113
KE,Meru,Meru South,Muragara,Kiigani,Lower  kiigani  s.h.p,12/15/2017 12:00,1,69
KE,Meru,Meru South,Muragara,Kanwaa,Kamenyi,9/26/2017 0:00,1,36
KE,Meru,Meru South,Muragara,Kanwaa,Kaweru,9/26/2017 0:00,1,33
KE,Nanyuki,Laikipia West,Githima,Kihingo,Nguriu Nditu Dam,05/06/2008 00:00,1,508
KE,Meru,Meru South,Muragara,Kanga mbiti,Kangambiti,5/18/2017 18:00,1,96
KE,Meru,Meru South,Muragara,Muragara,Evergreen,05/02/2017 18:00,1,153
KE,Meru,Meru South,Muragara,KIAMARIA,KAITHWA,04/01/2017 12:00,1,360
KE,Meru,Kirinyaga,Muragara,Ntatua,"Rurama.
RURAMA/NTATUA",12/02/2016 18:00,1,201
KE,Meru,Meru South,Muragara,Kabaikubu,Muragara,11/18/2010 0:00,1,269
KE,Meru,Meru South,Muragara,Kaare,Kaguni,6/28/2008 0:00,1,1375
KE,Meru,Meru South,Muragara,Kaare,Muguna  group,11/10/2007 00:00,1,529
KE,Meru,Meru South,Muragara,Kaare,GATETHIA  (A),09/02/2007 00:00,1,162
KE,Nanyuki,Laikipia East,Ntrukuma,Ntrukuma,MAENDELEO S.H.G,05/05/2008 00:00,1,457
KE,Nanyuki,Laikipia East,Ntrukuma,Ntrukuma,Milimani,05/05/2008 00:00,1,494
KE,Meru,Meru South,Muragara,Kaare,Kuku FFS-D,09/02/2007 00:00,1,160
KE,Meru,Meru South,Muragara,Kaare,Lower Kaare Youth Group-B,09/02/2007 00:00,1,592
KE,Meru,Meru South,Muragara,Kaare,Witethie FFS-A,09/02/2007 00:00,1,111
UG,Bushenyi,Bushenyi,Rutooto,KIHIRE,KANYINAIGARA,05/03/2008 00:00,1,8908
KE,Meru,Meru South,Muragara,Kaare,Gacui,09/01/2007 00:00,1,355
KE,Nanyuki,Laikipia East,Kiriogo,Kiriogo,Kabogo 1,05/02/2008 00:00,1,213
KE,Meru,Maara,Muragara,Kathigithu,Gatethia  shg,8/31/2007 0:00,1,545
IN,Tamil Nadu,,Pallipattu,kothukandigai,Sudharshanam,05/01/2008 00:00,1,499
KE,Nanyuki,Laikipia West,Salama,MAYU,MAENDELEO SELF HELP GROUP,05/01/2008 00:00,1,428
KE,Nanyuki,Laikipia West,Salama,MAYU,MAYU BUDII,05/01/2008 00:00,1,60
KE,Nanyuki,Laikipia West,Salama,MAYU,MAZINGIRA HERBAL,05/01/2008 00:00,1,1314
KE,Nanyuki,Laikipia West,Salama,MAYU,MEZA MPYA GROUP,05/01/2008 00:00,1,252
KE,Nanyuki,Laikipia West,Salama,MAYU,MUTAMAIYU SELF HELP GROUP,05/01/2008 00:00,1,275
KE,Nanyuki,Laikipia West,Salama,MAYU,TREE IS LIFE GROUP,05/01/2008 00:00,1,315
KE,Meru,Meru South,Muragara,Kaare,GATUGI,8/30/2007 0:00,1,692
IN,Tamil Nadu,,Pallipattu,OPN Kandigai,Arunagiri,05/01/2008 00:00,1,1610
IN,Tamil Nadu,,Pallipattu,OPN Kandigai,Bharathi,05/01/2008 00:00,1,635
IN,Tamil Nadu,,Pallipattu,Ramasamudram,Neelavathi,05/01/2008 00:00,1,1064
KE,Nanyuki,Laikipia West,Salama,SALAMA,KIENI MUNANDA,05/01/2008 00:00,1,281
KE,Nanyuki,Laikipia West,Salama,SALAMA,Mwamko mpya,05/01/2008 00:00,1,236
KE,Nanyuki,Laikipia West,Salama,SALAMA,SALAMA KONAITHATU,05/01/2008 00:00,1,4759
KE,Nanyuki,Laikipia West,Salama,SALAMA,TAWA GROUP,05/01/2008 00:00,1,464
KE,Nanyuki,Laikipia West,Salama,SALAMA,TOGETHER AS ONE,05/01/2008 00:00,1,1131
KE,Nanyuki,Laikipia West,Salama,SALAMA,VUMILIA S.H.G.,05/01/2008 00:00,1,152
IN,Tamil Nadu,,Pallipattu,Venkatapuram,Delhi,05/01/2008 00:00,1,462
KE,Meru,Meru South,Muragara,Kaare,Mkulima  A,8/30/2007 0:00,1,278
KE,Meru,Meru South,Muragara,Kaare,Mwangaza,8/30/2007 0:00,1,1018
IN,Tamil Nadu,Tiruvannamalai,Chetpet,Cennananthal,Velu,4/30/2008 0:00,1,1925
KE,Meru,Maara,Muragara,Kiera,Kiigani,8/29/2007 0:00,1,219
KE,Meru,Meru South,Muragara,Kaare,Murimi  b  s.h.g,7/19/2007 0:00,1,803
IN,Tamil Nadu,Tiruvannamalai,Chetpet,Chennananthal,Kannan,4/29/2008 0:00,1,497
KE,Meru,Meru South,Muragara,Kaare,KANINI   FFS,02/04/2007 00:00,1,621
KE,Meru,Meru South,Muragara,Kaare,Kabanga,11/06/2006 00:00,1,2409
KE,Meru,Tigania,Muramba,Muramba,Muramba Group,6/16/2022 8:23,1,30
KE,Nanyuki,Nyandarua,Karamtoni,LECHAU,UPENDO-B,4/29/2008 0:00,1,854
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,EH-MITI,4/29/2008 0:00,1,743
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,KENYU NA KENYU S.H.G.,4/29/2008 0:00,1,418
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,KIANDA GROUP,4/29/2008 0:00,1,1618
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,KIQWIRO S.H.G,4/29/2008 0:00,1,798
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,KIRATHIMO,4/29/2008 0:00,1,214
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,Mugumo Tree Nursery,4/29/2008 0:00,1,948
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,MUTARO S.H.G,4/29/2008 0:00,1,530
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,MWIRERI TREE NURSERY,4/29/2008 0:00,1,395
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,SIX TREE NURSERY,4/29/2008 0:00,1,748
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,ST PHILIP TREE NURSERY S.H.G,4/29/2008 0:00,1,2911
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,UPENDO-A,4/29/2008 0:00,1,747
KE,Nanyuki,Nyandarua,Karamtoni,Ndivai,Ngawa Mutirithia,4/29/2008 0:00,1,846
KE,Nanyuki,Nyandarua,Karamtoni,Ndivai,NGAWA TREE NURSERY,4/29/2008 0:00,1,1209
KE,Nanyuki,Laikipia West,Nganoini,PESI,KAWA GROUP,4/29/2008 0:00,1,392
KE,Nanyuki,Laikipia West,Muruku Pesi,PESI,NGORORO GROUP,4/29/2008 0:00,1,905
KE,Meru,Tigania,Muramba,Muramba,Hope shg,4/13/2022 5:31,1,10
KE,Meru,Tigania,Muramba,Muthiru,NYOTA GROUP,2/21/2022 6:33,1,9
KE,Nanyuki,Laikipia West,Karaba,Nyaituria,Mazingira bora,4/28/2008 0:00,1,1776
IN,Tamil Nadu,,Pallipattu,Sanakuppam,Jayaraman,4/28/2008 0:00,1,359
IN,Tamil Nadu,Tiruvannamalai,Kandhavarady,Septakulam,Elumalai,4/28/2008 0:00,1,868
KE,Meru,Tigania,Muramba,Muramba,IMMANUEL GROUP,09/08/2021 03:12,1,181
KE,Meru,Tigania,Muramba,Muramba,KALERENE GROUP,09/08/2021 03:12,1,40
KE,Meru,Tigania,Muramba,Muramba,MWANGAZA  GROUP,09/08/2021 03:12,1,163
KE,Meru,Tigania,Muramba,Ntalami,Umoja group,09/08/2021 03:12,1,13
KE,Meru,Tigania,Muramba,Ntalami,NTALAMI 1 TREE PLANTERS,7/21/2021 5:15,1,232
KE,Meru,Tigania,Muramba,Muramba,Miti ni uhai,04/07/2021 08:30,1,31
KE,Meru,Tigania,Muramba,Muramba,Nehema group,04/07/2021 08:30,1,6
KE,Meru,Tigania,Muramba,Ntalami,Ntalami  Farmers Group,04/05/2021 06:50,1,12
IN,Tamil Nadu,,Pallipattu,Gollalakuppam,Gowri,4/24/2008 0:00,1,532
KE,Meru,Tigania,Muramba,Muramba,Mutethia Group,03/03/2021 12:34,1,67
KE,Meru,Tigania,Muramba,Muramba,Mwichienderi Group,03/03/2021 12:34,1,49
KE,Nanyuki,North Imenti,Kamuthanga,Kiambogo,kathanje,4/24/2008 0:00,1,220
KE,Meru,Tigania,Muramba,Muramba,Neema Group A,03/03/2021 12:34,1,79
KE,Meru,Tigania,Muramba,Muramba,NKATHA GROUP,03/03/2021 12:34,1,453
KE,Meru,Tigania,Muramba,Muramba,Wirigiro group,03/03/2021 12:34,1,174
KE,Meru,Tigania,Muramba,Muthiru,Karimi Group B,03/03/2021 12:34,1,643
KE,Meru,Tigania,Muramba,Muramba,MUKIRI B,4/30/2008 0:00,1,563
KE,Nanyuki,North Imenti,Mia Moja,Kiambogo,Wazee,4/24/2008 0:00,1,31
KE,Meru,Tigania,Muramba,Muramba,MUKIRI A,4/21/2008 0:00,1,353
KE,Nanyuki,Laikipia West,Githima,Bombo,Bombo Tist group,4/22/2008 0:00,1,858
KE,Meru,Tigania,Muramba,Muramba,MUKIRI C,4/21/2008 0:00,1,344
KE,Meru,Tigania,Muramba,Muramba,MUKIRI D,4/21/2008 0:00,1,353
KE,Nanyuki,Laikipia East,Suguroi,Metha,Man- Air  Group  A.,4/22/2008 0:00,1,892
KE,Nanyuki,Laikipia East,Suguroi,Metha,Man- Air  Group  B.,4/22/2008 0:00,1,962
KE,Meru,Tigania,Muramba,Laingi,REFORESTATION,2/15/2008 0:00,1,253
KE,Meru,Tigania,Muramba,Mituntu,"NKIRIA	A",01/02/2008 00:00,1,671
KE,Meru,Tigania,Murichia,Blue,Blue-com Environmental sg,3/21/2022 4:28,1,93
KE,Meru,Tigania,Murichia,Irai,Tumaini Irai,3/21/2022 4:28,1,119
KE,Meru,Tigania,Murichia,Kiambara,Akumbu Environmental sg,3/21/2022 4:28,1,149
KE,Meru,Tigania,Murichia,Kiambara,Mwankaria Environmental sg,3/21/2022 4:28,1,148
KE,Meru,Tigania,Murichia,Luciuti,Luciuti Environmental Group,01/05/2022 06:26,1,44
KE,Meru,Tigania,Murichia,Ndeera,Ndeera kibandene,01/05/2022 06:26,1,248
KE,Meru,Tigania,Murichia,Nkerene,Nkerene sg,01/05/2022 06:26,1,48
KE,Nanyuki,Laikipia East,Kianjera,Murinya,Murinya S. h.g  C,4/20/2008 0:00,1,888
KE,Nanyuki,Nyeri North,Ichuga,Ngarariga,RUAI S.H.G,4/20/2008 0:00,1,1753
KE,Nanyuki,Laikipia East,Mia Moja,Ngenia,Kamenge,4/20/2008 0:00,1,105
KE,Nanyuki,Laikipia East,Kamuthanga,Ngenia,Mungano   t. group,4/20/2008 0:00,1,177
KE,Nanyuki,,Kianjera,Nkando,Nkando  makutano,4/20/2008 0:00,1,34
KE,Nanyuki,Laikipia East,Wamura,Wamura,Mathira  Welfare group K.,4/20/2008 0:00,1,7885
KE,Meru,Tigania,Murichia,Kiambaara,Nyambene Ranges,12/06/2021 06:31,1,278
KE,Meru,Tigania,Murichia,Luciuti,Kiarao environmental shg,12/06/2021 06:31,1,247
KE,Nanyuki,Laikipia East,Kianjera,Murinya,Murinya shg -B,4/18/2008 0:00,1,761
KE,Nanyuki,,Kianjera,Murinya,Murinya shg-A,4/18/2008 0:00,1,2401
IN,Tamil Nadu,,Pallipattu,Ramanaidukandigai,Siranjeevi,4/18/2008 0:00,1,659
KE,Nanyuki,Laikipia East,Weruini,Weruini,Dyspensary weruini,4/18/2008 0:00,1,1097
KE,Meru,Tigania,Murichia,Kaamburu,Baraimu Shg,11/01/2021 10:47,1,169
KE,Nanyuki,Laikipia East,Male,Matanya.,Muchori.B.,4/17/2008 0:00,1,1179
KE,Nanyuki,,Murungai,Ndemu,Samaki,4/17/2008 0:00,1,212
IN,Tamil Nadu,,Pallipattu,Nedungal,Deva,4/17/2008 0:00,1,1038
KE,Nanyuki,Laikipia East,Thome,Tigithi,KENYA MPYA,4/17/2008 0:00,1,196
KE,Meru,Tigania,Murichia,Kaamburu,Mware shg,11/01/2021 10:47,1,95
KE,Meru,Tigania,Murichia,Kiambaara,Kaathi Environmental group,11/01/2021 10:47,1,349
KE,Meru,Tigania,Murichia,Kiambara,Ciamatha River Group,11/01/2021 10:47,1,147
KE,Meru,Tigania,Murichia,Kiambara,Katheri Environmental,11/01/2021 10:47,1,74
KE,Nanyuki,Laikipia East,Weruini,Matanya.,Dispensary weruini.,4/16/2008 0:00,1,372
UG,Bushenyi,Bushenyi,Kabukwiri,Nyarwanya,Nyarwanya group,4/16/2008 0:00,1,507
IN,Tamil Nadu,,Pallipattu,Ethalakuppam,Gopal,4/15/2008 0:00,1,511
IN,Tamil Nadu,,Pallipattu,Ethalakuppam,Krishna,4/15/2008 0:00,1,674
KE,Meru,Tigania,Murichia,Kiambara,Kieni Forest Group,11/01/2021 10:47,1,888
KE,Meru,Tigania,Murichia,Kiambara,Kinara Environmental Group,11/01/2021 10:47,1,210
KE,Meru,Tigania,Murichia,Kiambara,Kinoru Group,11/01/2021 10:47,1,155
KE,Meru,Tigania,Murichia,Kiliara,Kiliara Environmental Group,11/01/2021 10:47,1,143
KE,Meru,Tigania,Murichia,Mululu,Light Trees Shg,11/01/2021 10:47,1,113
