Country,Proj_Area,District,Cluster,Village,Group_Name,date_registered,Groups,Trees,Date,Year_Enroled
KE,Meru,Tigania East,Mukunga,Mukunga,29545,11/09/2021 15:18,1,127,2021-11-09 15:18:00 UTC,2021
KE,Meru,Tigania East,Mukunga,Kalantina,14417,10/07/2021 07:33,1,52,2021-10-07 07:33:00 UTC,2021
KE,Meru,Tigania East,Mukunga,Kalantina,19836,10/07/2021 07:33,1,107,2021-10-07 07:33:00 UTC,2021
KE,Meru,Tigania East,Mukunga,Karuruyune,29444,10/07/2021 07:33,1,201,2021-10-07 07:33:00 UTC,2021
KE,Meru,Tigania East,Mukunga,Thuuri,33449,6/14/2021 8:53,1,140,2021-06-14 08:53:00 UTC,2021
KE,Nanyuki,Laikipia East,Mia Moja,Ethi,39811,5/27/2008 0:00,1,3348,2008-05-27 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Karaba,13042,5/27/2008 0:00,1,637,2008-05-27 00:00:00 UTC,2008
KE,Meru,North Imenti,Mulathankari,Kathita,37190,11/07/2022 22:32,1,235,2022-11-07 22:32:00 UTC,2022
KE,Meru,Central Imenti,Mulathankari,Muringombugi,30484,6/26/2012 0:00,1,743,2012-06-26 00:00:00 UTC,2012
KE,Meru,Meru Central,Mulathankari,Njoka,34279,05/06/2008 00:00,1,775,2008-05-06 00:00:00 UTC,2008
KE,Meru,North Imenti,Mulathankari,Kathita,33741,4/17/2008 0:00,1,400,2008-04-17 00:00:00 UTC,2008
KE,Meru,Meru Central,Mulathankari,Njoka,33475,1/26/2008 0:00,1,945,2008-01-26 00:00:00 UTC,2008
KE,Meru,Meru Central,Mulathankari,Mukua,17612,10/16/2007 0:00,1,1300,2007-10-16 00:00:00 UTC,2007
KE,Meru,North Imenti,Mulathankari,Kathita,19793,04/05/2007 00:00,1,562,2007-04-05 00:00:00 UTC,2007
KE,Meru,North Imenti,Mulathankari,Mukua,20994,3/28/2007 0:00,1,482,2007-03-28 00:00:00 UTC,2007
KE,Meru,North Imenti,Mulathankari,Kathita,18542,02/06/2007 00:00,1,503,2007-02-06 00:00:00 UTC,2007
KE,Meru,Meru Central,Mulathankari,Njoka,37800,8/15/2006 0:00,1,860,2006-08-15 00:00:00 UTC,2006
KE,Meru,North Imenti,Mulathankari,Murathankari,22742,6/27/2006 0:00,1,1177,2006-06-27 00:00:00 UTC,2006
KE,Meru,Meru Central,Mulathankari,Mukua,15587,4/19/2006 0:00,1,563,2006-04-19 00:00:00 UTC,2006
KE,Meru,Meru Central,Mulathankari,Mukua,15964,04/11/2006 00:00,1,205,2006-04-11 00:00:00 UTC,2006
KE,Meru,Meru Central,Mulathankari,Mukua,26177,04/11/2006 00:00,1,832,2006-04-11 00:00:00 UTC,2006
KE,Meru,North Imenti,Mulathankari,Kathita,13471,04/05/2006 00:00,1,442,2006-04-05 00:00:00 UTC,2006
KE,Meru,Meru Central,Mulathankari,Nyoka,37895,11/11/2005 00:00,1,1629,2005-11-11 00:00:00 UTC,2005
KE,Meru,Meru Central,Mulathankari,Nyoka,35386,11/11/2005 00:00,1,1263,2005-11-11 00:00:00 UTC,2005
KE,Meru,Meru Central,Mulathankari,Mukua,11539,7/13/2005 0:00,1,1302,2005-07-13 00:00:00 UTC,2005
KE,Meru,Meru Central,Mulathankari,Mukua,33678,7/13/2005 0:00,1,1148,2005-07-13 00:00:00 UTC,2005
KE,Nanyuki,Laikipia East,Kangaita,Kangaita,27701,5/25/2008 0:00,1,536,2008-05-25 00:00:00 UTC,2008
KE,Nanyuki,North Imenti,Kangaita,Kangaita,16954,5/25/2008 0:00,1,363,2008-05-25 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Mia Moja,Mia-monja,37999,5/25/2008 0:00,1,253,2008-05-25 00:00:00 UTC,2008
KE,Meru,Meru Central,Mulathankari,Mukua,17001,07/07/2005 00:00,1,295,2005-07-07 00:00:00 UTC,2005
KE,Meru,Meru Central,Mulathankari,Mukua,13647,07/07/2005 00:00,1,258,2005-07-07 00:00:00 UTC,2005
KE,Meru,Meru Central,Mulathankari,Njoka,17018,07/07/2005 00:00,1,287,2005-07-07 00:00:00 UTC,2005
KE,Meru,Meru Central,Mulathankari,Njoka,19610,5/17/2005 0:00,1,349,2005-05-17 00:00:00 UTC,2005
KE,Meru,Meru South,Mumbuni,Mumbuni,34142,5/26/2023 22:41,1,0,2023-05-26 22:41:00 UTC,2023
KE,Meru,Meru South,Mumbuni,Gaaji,33960,11/17/2022 22:31,1,144,2022-11-17 22:31:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Gaaji,22837,9/29/2022 15:33,1,480,2022-09-29 15:33:00 UTC,2022
KE,Meru,Meru South,Mumbuni,MaathA,36279,9/29/2022 15:33,1,145,2022-09-29 15:33:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Kandungu,27394,09/02/2022 22:27,1,238,2022-09-02 22:27:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Kanoro,28319,09/02/2022 22:27,1,54,2022-09-02 22:27:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Karogoni,33320,09/02/2022 22:27,1,82,2022-09-02 22:27:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Karogoni,29280,09/02/2022 22:27,1,286,2022-09-02 22:27:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Mrambani,12465,09/02/2022 22:27,1,0,2022-09-02 22:27:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Mumbuni,39024,09/02/2022 22:27,1,87,2022-09-02 22:27:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Mumbuni,30065,09/02/2022 22:27,1,199,2022-09-02 22:27:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Gaaji,33873,08/02/2022 06:18,1,690,2022-08-02 06:18:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Karia,30161,08/02/2022 06:18,1,141,2022-08-02 06:18:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Karogono,16150,08/02/2022 06:18,1,99,2022-08-02 06:18:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Maara,39961,08/02/2022 06:18,1,110,2022-08-02 06:18:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Mumbuni,39294,08/02/2022 06:18,1,134,2022-08-02 06:18:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Mwarati,11764,7/27/2022 16:39,1,177,2022-07-27 16:39:00 UTC,2022
KE,Meru,Meru South,Mumbuni,Gajii,18134,12/02/2021 03:30,1,270,2021-12-02 03:30:00 UTC,2021
KE,Meru,Meru South,Mumbuni,muugi,27169,11/19/2021 3:32,1,239,2021-11-19 03:32:00 UTC,2021
KE,Meru,Meru South,Mumbuni,Karia,38486,9/14/2021 15:58,1,80,2021-09-14 15:58:00 UTC,2021
KE,Meru,Meru South,Mumbuni,Kandungu,21165,08/04/2021 06:11,1,265,2021-08-04 06:11:00 UTC,2021
KE,Meru,Meru South,Mumbuni,Musada,33720,7/26/2021 4:28,1,252,2021-07-26 04:28:00 UTC,2021
KE,Nanyuki,Laikipia East,Weruini,Weruini,13864,5/21/2008 0:00,1,67,2008-05-21 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Ndathimi,21521,5/20/2008 0:00,1,1406,2008-05-20 00:00:00 UTC,2008
KE,Nanyuki,,Kamangura,Kabanga,16374,5/19/2008 0:00,1,1292,2008-05-19 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Musada,18182,7/20/2021 5:28,1,171,2021-07-20 05:28:00 UTC,2021
KE,Nanyuki,Laikipia West,Kite,Kabage,13223,5/17/2008 0:00,1,1463,2008-05-17 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Karaba,39716,5/17/2008 0:00,1,4053,2008-05-17 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Gaji,27881,05/08/2021 19:55,1,215,2021-05-08 19:55:00 UTC,2021
KE,Nanyuki,Laikipia West,Karaba,Naituria,14358,5/17/2008 0:00,1,616,2008-05-17 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Naituria,31289,5/17/2008 0:00,1,293,2008-05-17 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Naituria,17663,5/17/2008 0:00,1,537,2008-05-17 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Githima,Ndonyo-loip,34557,5/17/2008 0:00,1,178,2008-05-17 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Suguroi,Ngobit,19440,5/17/2008 0:00,1,1338,2008-05-17 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Wamura,Ngobit.,26185,5/17/2008 0:00,1,3200,2008-05-17 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Gaji,33118,05/04/2021 07:25,1,246,2021-05-04 07:25:00 UTC,2021
KE,Meru,Meru South,Mumbuni,Kanoro,30544,4/22/2021 5:39,1,68,2021-04-22 05:39:00 UTC,2021
KE,Meru,Meru South,Mumbuni,Kanoro,21949,4/21/2021 9:41,1,160,2021-04-21 09:41:00 UTC,2021
KE,Meru,Meru South,Mumbuni,MaathA,35057,4/21/2021 6:48,1,199,2021-04-21 06:48:00 UTC,2021
KE,Nanyuki,Nyeri North,Ragati,Kahururura,20432,5/15/2008 0:00,1,2139,2008-05-15 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Kiriogo,Kahutha,17880,5/15/2008 0:00,1,723,2008-05-15 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Musada,21628,4/19/2021 7:14,1,0,2021-04-19 07:14:00 UTC,2021
KE,Meru,Meru South,Mumbuni,Karogoni,37875,2/24/2021 8:21,1,447,2021-02-24 08:21:00 UTC,2021
KE,Nanyuki,Laikipia East,Nyariginu,Mwichuiri,16273,5/15/2008 0:00,1,854,2008-05-15 00:00:00 UTC,2008
KE,Nanyuki,,Nyariginu,Mwireri,37196,5/15/2008 0:00,1,505,2008-05-15 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Suguroi,Sukurui,27743,5/15/2008 0:00,1,928,2008-05-15 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Suguroi,wiyumiririe,38690,5/15/2008 0:00,1,636,2008-05-15 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Karogoni,17228,1/20/2021 5:09,1,0,2021-01-20 05:09:00 UTC,2021
KE,Meru,Meru South,Mumbuni,Karogoni,28764,03/04/2020 18:00,1,440,2020-03-04 18:00:00 UTC,2020
KE,Meru,Meru South,Mumbuni,Mumbuni,10238,12/05/2019 00:00,1,379,2019-12-05 00:00:00 UTC,2019
KE,Meru,Meru South,Mumbuni,Mumbuni,11060,11/01/2018 00:00,1,761,2018-11-01 00:00:00 UTC,2018
KE,Meru,Meru South,Mumbuni,Karia,26264,10/27/2018 6:00,1,1233,2018-10-27 06:00:00 UTC,2018
KE,Meru,Meru South,Mumbuni,Kanoro,33208,6/23/2018 12:00,1,397,2018-06-23 12:00:00 UTC,2018
KE,Nanyuki,Laikipia East,Murungai,Block G,32300,5/13/2008 0:00,1,869,2008-05-13 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,kandithiu,38718,06/04/2018 18:00,1,486,2018-06-04 18:00:00 UTC,2018
KE,Meru,Meru South,Mumbuni,Nkanyauthia,22273,06/04/2018 18:00,1,1941,2018-06-04 18:00:00 UTC,2018
KE,Meru,Meru South,Mumbuni,Kanoro,31256,04/01/2018 12:00,1,539,2018-04-01 12:00:00 UTC,2018
KE,Meru,Meru South,Mumbuni,Gakie,23375,3/30/2012 0:00,1,1528,2012-03-30 00:00:00 UTC,2012
KE,Meru,Meru South,Mumbuni,Karia,17593,05/05/2011 00:00,1,797,2011-05-05 00:00:00 UTC,2011
KE,Meru,Narok South,Mumbuni,Kanoro,31859,1/28/2011 0:00,1,709,2011-01-28 00:00:00 UTC,2011
KE,Meru,Meru South,Mumbuni,Jerusaiem,10365,9/28/2010 0:00,1,308,2010-09-28 00:00:00 UTC,2010
KE,Nanyuki,,Male,Male,20009,5/13/2008 0:00,1,757,2008-05-13 00:00:00 UTC,2008
KE,Meru,Narok South,Mumbuni,Kanoro,16690,9/17/2010 0:00,1,376,2010-09-17 00:00:00 UTC,2010
UG,Kabale,Kabale,Kamuganguzi,Muguri,23224,5/13/2008 0:00,1,2029,2008-05-13 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,MaathA,30673,9/14/2010 0:00,1,1053,2010-09-14 00:00:00 UTC,2010
KE,Meru,Meru South,Mumbuni,MaathA,29760,09/11/2010 00:00,1,1081,2010-09-11 00:00:00 UTC,2010
KE,Nanyuki,Nyeri North,Ragati,Kahurura,31936,05/12/2008 00:00,1,1116,2008-05-12 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Mumbuni,37642,09/11/2010 00:00,1,707,2010-09-11 00:00:00 UTC,2010
KE,Meru,Meru South,Mumbuni,Nkumari(muthambi),35207,08/10/2010 00:00,1,793,2010-08-10 00:00:00 UTC,2010
KE,Nanyuki,Laikipia East,Male,Kihato.,39327,05/12/2008 00:00,1,0,2008-05-12 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Matanya,Matanya,17551,05/12/2008 00:00,1,998,2008-05-12 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Kamangura,Matanya.,29024,05/12/2008 00:00,1,793,2008-05-12 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Kamangura,Matanya.,12230,05/12/2008 00:00,1,625,2008-05-12 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Karindi,38102,08/08/2010 00:00,1,705,2010-08-08 00:00:00 UTC,2010
KE,Meru,Meru South,Mumbuni,MaathA,32212,9/19/2008 0:00,1,1339,2008-09-19 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,MaathA,25746,06/05/2008 00:00,1,638,2008-06-05 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kanoro,30524,5/31/2008 0:00,1,749,2008-05-31 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kamwangu,30088,5/13/2008 0:00,1,248,2008-05-13 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Kiriogo,Kiriogo,39788,05/11/2008 00:00,1,736,2008-05-11 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Kiriogo,Kiriogo,24020,05/11/2008 00:00,1,787,2008-05-11 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kamwangu,36964,5/13/2008 0:00,1,129,2008-05-13 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Munyu,Gatami,23274,05/10/2008 00:00,1,578,2008-05-10 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Kiriogo,Kahutha,14720,05/10/2008 00:00,1,655,2008-05-10 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Kiriogo,Kahutha,14019,05/10/2008 00:00,1,800,2008-05-10 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Muhotetu,Karaba,17576,05/10/2008 00:00,1,2211,2008-05-10 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Karaba,36143,05/10/2008 00:00,1,1189,2008-05-10 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Karaba,18241,05/10/2008 00:00,1,1103,2008-05-10 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kamwangu,14563,4/14/2008 0:00,1,1056,2008-04-14 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kamwangu,20447,4/14/2008 0:00,1,507,2008-04-14 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Manjani,24907,05/10/2008 00:00,1,3268,2008-05-10 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kandungu,28636,8/27/2007 0:00,1,578,2007-08-27 00:00:00 UTC,2007
KE,Nanyuki,Laikipia West,Kite,Gatami,16242,05/09/2008 00:00,1,4499,2008-05-09 00:00:00 UTC,2008
UG,Kabale,Kabale,Kyanamira,Kabaraga,22083,05/09/2008 00:00,1,1224,2008-05-09 00:00:00 UTC,2008
KE,Nanyuki,Nyeri North,Ragati,Kahurura,38121,05/09/2008 00:00,1,832,2008-05-09 00:00:00 UTC,2008
KE,Nanyuki,,Kamangura,Kamangura,20595,05/09/2008 00:00,1,820,2008-05-09 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Karaba,Majani,12167,05/09/2008 00:00,1,1581,2008-05-09 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kandungu,11590,8/23/2007 0:00,1,633,2007-08-23 00:00:00 UTC,2007
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,24571,05/09/2008 00:00,1,763,2008-05-09 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,13411,05/09/2008 00:00,1,2102,2008-05-09 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,38067,05/09/2008 00:00,1,494,2008-05-09 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,11589,05/09/2008 00:00,1,609,2008-05-09 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Wiumiririe,wiyumiririe,21398,05/09/2008 00:00,1,628,2008-05-09 00:00:00 UTC,2008
KE,Meru,Meru South,Mumbuni,Kandungu,14691,8/23/2007 0:00,1,1000,2007-08-23 00:00:00 UTC,2007
KE,Meru,Meru South,Mumbuni,Kandungu,34080,8/20/2007 0:00,1,1536,2007-08-20 00:00:00 UTC,2007
KE,Nanyuki,Laikipia West,Ichuga,Audi,19858,05/07/2008 00:00,1,718,2008-05-07 00:00:00 UTC,2008
KE,Meru,Meru South,Muragara,Kaithwa,12501,7/19/2018 18:00,1,156,2018-07-19 18:00:00 UTC,2018
KE,Meru,Meru South,Muragara,Kaare,28925,12/15/2017 12:00,1,113,2017-12-15 12:00:00 UTC,2017
KE,Meru,Meru South,Muragara,Kiigani,12387,12/15/2017 12:00,1,69,2017-12-15 12:00:00 UTC,2017
KE,Meru,Meru South,Muragara,Kanwaa,36278,9/26/2017 0:00,1,36,2017-09-26 00:00:00 UTC,2017
KE,Meru,Meru South,Muragara,Kanwaa,35778,9/26/2017 0:00,1,33,2017-09-26 00:00:00 UTC,2017
KE,Nanyuki,Laikipia West,Githima,Kihingo,18457,05/06/2008 00:00,1,508,2008-05-06 00:00:00 UTC,2008
KE,Meru,Meru South,Muragara,Kanga mbiti,27647,5/18/2017 18:00,1,96,2017-05-18 18:00:00 UTC,2017
KE,Meru,Meru South,Muragara,Muragara,31141,05/02/2017 18:00,1,153,2017-05-02 18:00:00 UTC,2017
KE,Meru,Meru South,Muragara,KIAMARIA,28534,04/01/2017 12:00,1,360,2017-04-01 12:00:00 UTC,2017
KE,Meru,Kirinyaga,Muragara,Ntatua,39862,12/02/2016 18:00,1,201,2016-12-02 18:00:00 UTC,2016
KE,Meru,Meru South,Muragara,Kabaikubu,24739,11/18/2010 0:00,1,269,2010-11-18 00:00:00 UTC,2010
KE,Meru,Meru South,Muragara,Kaare,13687,6/28/2008 0:00,1,1375,2008-06-28 00:00:00 UTC,2008
KE,Meru,Meru South,Muragara,Kaare,15856,11/10/2007 00:00,1,529,2007-11-10 00:00:00 UTC,2007
KE,Meru,Meru South,Muragara,Kaare,20430,09/02/2007 00:00,1,162,2007-09-02 00:00:00 UTC,2007
KE,Nanyuki,Laikipia East,Ntrukuma,Ntrukuma,24730,05/05/2008 00:00,1,457,2008-05-05 00:00:00 UTC,2008
KE,Nanyuki,Laikipia East,Ntrukuma,Ntrukuma,13119,05/05/2008 00:00,1,494,2008-05-05 00:00:00 UTC,2008
KE,Meru,Meru South,Muragara,Kaare,24421,09/02/2007 00:00,1,160,2007-09-02 00:00:00 UTC,2007
KE,Meru,Meru South,Muragara,Kaare,20145,09/02/2007 00:00,1,592,2007-09-02 00:00:00 UTC,2007
KE,Meru,Meru South,Muragara,Kaare,11726,09/02/2007 00:00,1,111,2007-09-02 00:00:00 UTC,2007
UG,Bushenyi,Bushenyi,Rutooto,KIHIRE,34734,05/03/2008 00:00,1,8908,2008-05-03 00:00:00 UTC,2008
KE,Meru,Meru South,Muragara,Kaare,12361,09/01/2007 00:00,1,355,2007-09-01 00:00:00 UTC,2007
KE,Nanyuki,Laikipia East,Kiriogo,Kiriogo,25275,05/02/2008 00:00,1,213,2008-05-02 00:00:00 UTC,2008
KE,Meru,Maara,Muragara,Kathigithu,30078,8/31/2007 0:00,1,545,2007-08-31 00:00:00 UTC,2007
KE,Nanyuki,Laikipia West,Salama,MAYU,20449,05/01/2008 00:00,1,428,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,MAYU,23425,05/01/2008 00:00,1,60,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,MAYU,25750,05/01/2008 00:00,1,1314,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,MAYU,12938,05/01/2008 00:00,1,252,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,MAYU,25566,05/01/2008 00:00,1,275,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,MAYU,37293,05/01/2008 00:00,1,315,2008-05-01 00:00:00 UTC,2008
KE,Meru,Meru South,Muragara,Kaare,33013,8/30/2007 0:00,1,692,2007-08-30 00:00:00 UTC,2007
KE,Nanyuki,Laikipia West,Salama,SALAMA,36569,05/01/2008 00:00,1,281,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,SALAMA,36830,05/01/2008 00:00,1,236,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,SALAMA,20634,05/01/2008 00:00,1,4759,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,SALAMA,10117,05/01/2008 00:00,1,464,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,SALAMA,33440,05/01/2008 00:00,1,1131,2008-05-01 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Salama,SALAMA,14793,05/01/2008 00:00,1,152,2008-05-01 00:00:00 UTC,2008
KE,Meru,Meru South,Muragara,Kaare,24603,8/30/2007 0:00,1,278,2007-08-30 00:00:00 UTC,2007
KE,Meru,Meru South,Muragara,Kaare,26287,8/30/2007 0:00,1,1018,2007-08-30 00:00:00 UTC,2007
KE,Meru,Maara,Muragara,Kiera,19766,8/29/2007 0:00,1,219,2007-08-29 00:00:00 UTC,2007
KE,Meru,Meru South,Muragara,Kaare,29758,7/19/2007 0:00,1,803,2007-07-19 00:00:00 UTC,2007
KE,Meru,Meru South,Muragara,Kaare,30369,02/04/2007 00:00,1,621,2007-02-04 00:00:00 UTC,2007
KE,Meru,Meru South,Muragara,Kaare,26214,11/06/2006 00:00,1,2409,2006-11-06 00:00:00 UTC,2006
KE,Meru,Tigania,Muramba,Muramba,29237,6/16/2022 8:23,1,30,2022-06-16 08:23:00 UTC,2022
KE,Nanyuki,Nyandarua,Karamtoni,LECHAU,18994,4/29/2008 0:00,1,854,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,17779,4/29/2008 0:00,1,743,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,13276,4/29/2008 0:00,1,418,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,30652,4/29/2008 0:00,1,1618,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,30914,4/29/2008 0:00,1,798,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,16317,4/29/2008 0:00,1,214,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,29173,4/29/2008 0:00,1,948,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,28681,4/29/2008 0:00,1,530,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,13971,4/29/2008 0:00,1,395,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,35755,4/29/2008 0:00,1,748,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Raichiri Podo,LESHAU,12118,4/29/2008 0:00,1,2911,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Karamtoni,LESHAU,24291,4/29/2008 0:00,1,747,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Karamtoni,Ndivai,19996,4/29/2008 0:00,1,846,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Nyandarua,Karamtoni,Ndivai,13684,4/29/2008 0:00,1,1209,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Nganoini,PESI,33822,4/29/2008 0:00,1,392,2008-04-29 00:00:00 UTC,2008
KE,Nanyuki,Laikipia West,Muruku Pesi,PESI,10529,4/29/2008 0:00,1,905,2008-04-29 00:00:00 UTC,2008
KE,Meru,Tigania,Muramba,Muramba,32011,4/13/2022 5:31,1,10,2022-04-13 05:31:00 UTC,2022
KE,Meru,Tigania,Muramba,Muthiru,27606,2/21/2022 6:33,1,9,2022-02-21 06:33:00 UTC,2022
KE,Nanyuki,Laikipia West,Karaba,Nyaituria,22737,4/28/2008 0:00,1,1776,2008-04-28 00:00:00 UTC,2008
KE,Meru,Tigania,Muramba,Muramba,39895,09/08/2021 03:12,1,181,2021-09-08 03:12:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,19528,09/08/2021 03:12,1,40,2021-09-08 03:12:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,28485,09/08/2021 03:12,1,163,2021-09-08 03:12:00 UTC,2021
KE,Meru,Tigania,Muramba,Ntalami,39880,09/08/2021 03:12,1,13,2021-09-08 03:12:00 UTC,2021
KE,Meru,Tigania,Muramba,Ntalami,29780,7/21/2021 5:15,1,232,2021-07-21 05:15:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,20633,04/07/2021 08:30,1,31,2021-04-07 08:30:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,30527,04/07/2021 08:30,1,6,2021-04-07 08:30:00 UTC,2021
KE,Meru,Tigania,Muramba,Ntalami,15446,04/05/2021 06:50,1,12,2021-04-05 06:50:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,20526,03/03/2021 12:34,1,67,2021-03-03 12:34:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,17610,03/03/2021 12:34,1,49,2021-03-03 12:34:00 UTC,2021
KE,Nanyuki,North Imenti,Kamuthanga,Kiambogo,17388,4/24/2008 0:00,1,220,2008-04-24 00:00:00 UTC,2008
KE,Meru,Tigania,Muramba,Muramba,24838,03/03/2021 12:34,1,79,2021-03-03 12:34:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,29970,03/03/2021 12:34,1,453,2021-03-03 12:34:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,37385,03/03/2021 12:34,1,174,2021-03-03 12:34:00 UTC,2021
KE,Meru,Tigania,Muramba,Muthiru,31239,03/03/2021 12:34,1,643,2021-03-03 12:34:00 UTC,2021
KE,Meru,Tigania,Muramba,Muramba,35385,4/30/2008 0:00,1,563,2008-04-30 00:00:00 UTC,2008
KE,Nanyuki,North Imenti,Mia Moja,Kiambogo,27303,4/24/2008 0:00,1,31,2008-04-24 00:00:00 UTC,2008
